fecha,titular,enlace_noticia,url_foto,actor,ubicacion,latitud,longitud,catalizador,accion_digital,modificadores,puntaje_riesgo,nivel_alerta,palabra_clave,analisis_ia,id,fuentes_adicionales,ruta_evidencia_local,tipologia_oficial
2021-05-06 00:00:00+00:00,Quema camión,Archivo Local KMZ,,-1,Lumaco,-38.272804,-73.105766,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema Vehículos, Incendio CAMiones",Quema camiones en Relun km 15 6 camiones,42f869a8-c311-4029-a475-576b7b81c5db,KMZ_MZS_Historico,,Sabotaje / Otros
2021-03-15 00:00:00+00:00,Quema camión,Archivo Local KMZ,,-1,Curacautín,-38.359201,-71.944597,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Quema De Vehículos, CAMión Abandonado",Quema de camión abandonado en ruta 1 camión,4305f2e8-a80e-420f-a58f-9b8681de4e13,KMZ_MZS_Historico,,Sabotaje / Otros
2020-06-19 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Ffee,Purén,-38.022646,-73.162033,Data Estática,Ataque Armado,"Contratistas / Forestal, Infraestructura Crítica",8.5,CRÍTICO,"Ataque Armado, CAMion Ffee",Ataque armado a camion de FFEE ruta Purén Contulmo,4314c13a-9855-4a7c-9be1-54acfd61eada,KMZ_MZS_Historico,,Ataque Armado
2020-10-09 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Angol,-37.828009,-72.792538,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, CAMiones",Queman camiones 17 camiones,432d9437-428e-444e-8475-5479d201785b,KMZ_MZS_Historico,,Ataque Incendiario
2026-05-01 00:00:00+00:00,Comunicación de @redpilmaikensantiago vía Instagram,https://www.instagram.com/p/DXzgzv5lDmD/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/682393927_18113908663702365_8562082504223703960_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=Mzg4NzU5MzczNzE5NTE1MzUyMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=EMTan1LJ12UQ7kNvwEQ97eZ&_nc_oc=AdorNloME_u9nJ6lZY318bHAN7XU1-AJ-oQxB44mKAtOkvU6oKnu_c3GX3lExA_68m0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=8Ix7WMgQF2jztSLD3KeTzw&_nc_ss=7a22e&oh=00_Af5ZRB6QsdteVLv9lDxlfJlSQTZHUmwlI9kxwi2LwuUR-Q&oe=6A0B4B83,Redpilmaikensantiago,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Propagandístico, Declaración / Comunicado","Comunicado en redes sociales sin evidencia de acción física,  potencialmente propagandístico. No se identifica amenaza inminente.",4337e569-3284-4127-8e96-bc224da16e0d,,C:\Users\PROGRAMA\Evidencias_IG\redpilmaikensantiago_1778738874.jpg,Sabotaje / Otros
2026-05-11 00:00:00+00:00,Comunicación de @ppm_cam_a_su_mapu vía Instagram,https://www.instagram.com/p/DYMvjDCOnkN/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/694124609_18019637492836745_5816112674082962217_n.webp?_nc_cat=104&ig_cache_key=Mzg5NDY5Njg5NDM5NDk1NjA0NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=vDhdLoMDX8sQ7kNvwGV5J6v&_nc_oc=Adq1ny0CQi3dRHUEqOoPDICQ0ZxNIMaixEUhht-l4eVfQwoTpZBlIty6Egh1LBBUnOY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=1VKFXME_7U4fXPRgZx6Gsg&_nc_ss=7a22e&oh=00_Af7FysDkkjlz1gCSefEi81Lc2A1YfHcd-Oz0_Ci6h59-4g&oe=6A08B042,Ppm_Cam_A_Su_Mapu,No especificado,-38.73,-72.59,Redes Sociales,Ataque Incendiario,Ninguno,6.0,MEDIO,"Por Favor, Ataque Incendiario",No especificado,4351777c-4d2f-4658-9e7d-93ea66a716b2,,,Sabotaje / Otros
2021-01-05 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Ataque Armado A Patrulla Policial,Cañete,-38.269772,-73.389986,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Emboscada Policial, Llaitul",Ataque armado a patrulla policial,43549238-f7cf-454f-a350-f6ea9943bce7,KMZ_MZS_Historico,,Ataque Armado
2020-06-19 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Purén,-38.02885,-73.149463,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Quema De Vehículos, Incendio Deliberado",Quema de camión y vehiculo en carretera 1 camión y 1 automóvil,4360153b-f17b-47ba-b5dd-f4ca3b294267,KMZ_MZS_Historico,,Sabotaje / Otros
2023-11-24 00:00:00+00:00,Quema camión,Archivo Local KMZ,,sujetos armados,Victoria,-38.189166,-72.324321,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Vehicular, Armas De Fuego",Sujetos armados incendian camión en Victoria,4369b9da-b36b-4fd0-8d84-fbad7d318a85,KMZ_MZS_Historico,,Ataque Incendiario
2020-11-29 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Carabineros,Victoria,-38.238606,-72.336777,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Asedio Policial, Golpe A Institución",Apedrean comisaria de Carabineros,4378d894-c446-409a-8be6-a9869e0f2960,KMZ_MZS_Historico,,Ataque Armado
2023-05-18 00:00:00+00:00,Quema camión,Archivo Local KMZ,,Comunidad Mapuche,Los Lagos,-39.925,-72.623915,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema De Vehículos, Pichihue",Pichihue Quema de camión,437b7e55-9b99-47d1-89ae-0805234decb9,KMZ_MZS_Historico,,Sabotaje / Otros
2022-05-12 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-38.24561,-73.48582,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Edificio, Ataque Incendiario",12-05-2022 - Tirúa. Quema hotel Curef,438ddd80-a4a4-45d3-81e5-dcc277b1e91d,KMZ_MZS_Historico,,Ataque Incendiario
2020-07-22 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Ataque armado,Victoria,-38.230142,-72.349279,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Vehículos Robados, Quemados",Ataque armado quema vehiculos robados y dejan mensajes,439bb542-ee82-4200-b078-02abb7f63f24,KMZ_MZS_Historico,,Ataque Armado
2020-08-12 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.884076,-73.375626,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Residencial, Ataque Incendiario",Queman casa en lago Lanalhue,43cab8dc-e463-48e2-950b-f150af60bca6,KMZ_MZS_Historico,,Ataque Incendiario
2021-11-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Victoria,-38.378837,-72.021614,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Atentado Incendiario, Fundo Maiteines",Atentado incendiario fundo maitenes 1 galpón,44149e3a-16c1-47b3-b4ce-c57277d06584,KMZ_MZS_Historico,,Ataque Incendiario
2020-01-21 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Tirúa,-38.227716,-73.460542,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema De Vehículos, Sector Cura",Quema de camiones en sector cura Quidico 5 camiones,444ebce6-13e5-497a-adb1-691552819568,KMZ_MZS_Historico,,Sabotaje / Otros
2021-11-06 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Lautaro,Lautaro,-38.540433,-72.402609,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema De Viviendas, Incendiar Edificios",Quema de casas en cerro muco calle del medio 2 casas,44646bf3-06fd-418e-9559-41e848f2f9d8,KMZ_MZS_Historico,,Ataque Incendiario
2020-07-06 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Alcalde De Collipull,Collipulli,-38.00048,-72.393102,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Quema De Edificio Público, Incendio Deliberado",Quema de casa de alcalde de Collipull i,4475eea4-fb1d-461d-91ee-2045c7d2f92c,KMZ_MZS_Historico,,Ataque Incendiario
2021-02-05 00:00:00+00:00,Atentado,Archivo Local KMZ,,no especificado,Panguipulli,-39.642145,-72.328742,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Quema De Edificios, Registro Civil",Quema de la municipalidad y del registro civil Municipalidad y Registro civil,447a0b41-f157-489f-85cd-07bf59323618,KMZ_MZS_Historico,,Sabotaje / Otros
2021-10-14 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,,Valdivia,-39.721145,-73.386697,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema De Maquinarias Forestales, Empresa Trekan",Quema de 4 maquinarias forestales empresa Trekan en Curiñanco,44bb312c-06e9-4ab8-904b-d2585b74dc2e,KMZ_MZS_Historico,,Sabotaje / Otros
2022-04-07 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Coordinadora Arauco Malleco,Padre las casas,-38.773386,-72.415588,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Coordinadora Arauco Malleco, Maquinaria Quemada",Queman maquinaria en sector Palermo Retroexcavadora Coordinadora Arauco Malleco,44cf45bd-91ec-46be-81c8-3c2f6ec70212,KMZ_MZS_Historico,,Ataque Incendiario
2021-01-23 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,no especificado,Ercilla,-38.144163,-72.311605,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Comisaria",Ataque armado a comisaria de Ercilla,44d2eafa-f9d6-48d0-aa3d-199639059424,KMZ_MZS_Historico,,Ataque Armado
2020-12-25 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Familia Urban,Ercilla,-38.238133,-72.372978,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Siembra Avena, Queman Predio",Queman predio familia Urban Siembra avena,44db4202-05a9-43b8-a416-e0f44ddb5f78,KMZ_MZS_Historico,,Ataque Incendiario
2021-05-17 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Quema maquinaria,Ercilla,-38.144618,-72.240371,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Quema Maquinaria, Cargador Frontal",Quema maquinaria Cargador frontal,44e46da0-14a3-42a7-b268-7cdd6fc82c31,KMZ_MZS_Historico,,Sabotaje / Otros
2020-10-29 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,CAM,Cunco,-38.927278,-71.990194,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Incendiario, CAM",Ataque incendiario adjudicado por la CAM 2 trineumáticos y 2 skidder,44eba409-872a-4c01-8bc1-17ccc3592f8a,KMZ_MZS_Historico,,Ataque Incendiario
2020-09-14 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Niño de 13 años,Collipulli,-38.001064,-72.391537,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Toma De Fundo, Niño Herido",Niño de 13 años herido en toma de fundo Nahuel,44f706ae-c508-446a-b591-6bdd46a5568a,KMZ_MZS_Historico,,Usurpación
2022-01-31 00:00:00+00:00,Asesinato,Archivo Local KMZ,,,Tirúa,-38.264661,-73.396281,Data Estática,Otro / No Clasificado,Civiles / Terceros,4.0,MEDIO,"Asesinato En Domicilio, Trabajador","Asesinato de trabajador en sector las huellas ""I - LOS HECHOS: 1 - El día 31 de enero de 2022, siendo aproximadamente las 13:20 horas, en el domicilio ubicado en sector Las Huellas sin número de la comuna de Tirúa, t",457016de-edc0-482b-ac47-95415fb1708b,KMZ_MZS_Historico,,Sabotaje / Otros
2023-09-25 00:00:00+00:00,Comunicación de @lof.llamunao.autonomo vía Instagram,https://www.instagram.com/p/CxoFLF8uyJx/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/625879863_18093918796781547_3305276463575030579_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzE5OTgzMDI4Nzc4MTE0MzE1Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuODAyLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=N7g5o3QPcYoQ7kNvwFFiin3&_nc_oc=Adr61EiGbgw-k2VOHSfcdVvtlrRaGDPIUpkTy3ZCNkQxecGEL2F4F-nAn43rpbKQJIU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=umE7-KV1utQEbNke2HlPhw&_nc_ss=7a22e&oh=00_Af5yJwZUzD6LxOLTzbPkn_KRr8b6ACT1Yq2mTQ6-7kuQfQ&oe=6A0BFCB8,Lof.Llamunao.Autonomo,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración / Comunicado, Análisis Táctico","Comunicado online sin contexto específico, bajo impacto regional, no evidencia inminente amenaza a intereses militares o corporativos.",457697eb-753c-4e70-9f46-ead2d313fbed,,C:\Users\PROGRAMA\Evidencias_IG\lof.llamunao.autonomo_1778784939.jpg,
2021-02-04 00:00:00+00:00,Quema camión,Archivo Local KMZ,,sin especificar,Ercilla,-38.037647,-72.40467,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, CAMiones",Quema camiones en Ercilla 4 camiones,4579d494-8eb3-4a6d-88fc-204851639b6a,KMZ_MZS_Historico,,Sabotaje / Otros
2021-07-22 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Trabajador,Panguipulli,-39.72989,-72.362471,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Civiles / Terceros",8.5,CRÍTICO,"Quema De Maquinarias Forestales, Trabajador Herido","Trabajador herido, quema de 3 maquinarias forestales y camioneta forestal Arauco",459285be-af09-409a-b18b-23186cb41d7c,KMZ_MZS_Historico,,Sabotaje / Otros
2020-10-13 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,-,Cañete,-37.894398,-73.412901,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio Deliberado",Queman 2 vehículos en Peleco 1 camioneta y 1 automóvil,45b5d9d7-6ab0-4624-8a44-26dd5d7dfc11,KMZ_MZS_Historico,,Ataque Incendiario
2021-11-27 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,Carabineros,Ercilla,-38.186819,-72.402102,Data Estática,Ataque Armado,Carabineros / FFAA,7.5,ALTO,"Emboscada Policial, Ataque Armado",Ataque armado a patrulla a Carabineros en Ercilla,45ca7ae6-670c-491f-b025-6bef03df5b19,KMZ_MZS_Historico,,Ataque Armado
2021-01-11 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-38.223215,-73.458527,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Habitacional, Destrucción Propiedad",Queman casas en Quidico 3 casas,45e40041-2377-4b9b-ab86-237bf7943118,KMZ_MZS_Historico,,Ataque Incendiario
2023-08-20 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.891194,-73.407725,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Intencionado, Centro De Eventos","Ataque incendiario destruye por completo un centro de eventos en Cañete, provincia de Arauco 1 centro de eventos",460c7649-d0d1-4ab1-a790-4acea30c4fc9,KMZ_MZS_Historico,,Ataque Incendiario
2020-08-08 00:00:00+00:00,Quema camión,Archivo Local KMZ,,,Contulmo,-37.925389,-73.268418,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Vehículos Quemados, Sabotaje Forestal",Camión quemado en ruta P 60 R 1 camión,460e2485-702b-4536-aa58-2c523b767d6c,KMZ_MZS_Historico,,Sabotaje / Otros
2022-03-25 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,Resistencia mapuche Malleco,Victoria,-38.283991,-72.165291,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Incendiario, Resistencia Mapuche Malleco","Ataque incendiario, dejan lienzo contra subsecretario Camión, trineumático, retroexcavadora Resistencia mapuche Malleco",461e8a8f-5463-4681-b841-fb26b21dc3f0,KMZ_MZS_Historico,,Ataque Incendiario
2023-12-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Sujetos,Lanco,-39.500677,-72.573396,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendió Propietary, Desalojo Forzoso",Quilche Ataque incendiario en Lanco: sujetos quemaron vivienda tras desalojar a sus ocupantes en fundo Rucahue,464b215f-514c-4cab-a45f-ec40c80a0f3d,KMZ_MZS_Historico,,Ataque Incendiario
2026-05-08 00:00:00+00:00,"Aucan Huilcaman, reivindicación territorial, Centro Nansen, Ancalao; Lof Malleko, Lafkenmapu, Juan Collihuin Catril",https://futatrawun.blogspot.com/2021/08/aucan-huilcaman-reivindicacion.html,,Lof Malleko,"Ancalao; Lof Malleko, Lafkenmapu",-30.0,-71.0,Conflicto Forestal,Declaración / Comunicado,Ninguno,2.0,BAJO,"Pueblos Indígenas', 'Derechos",Indígenas reivindicaron derechos a la libre determinación y desarrollo cultural,467a6225-192c-42fd-90b7-64703f3ab270,,,Sabotaje / Otros
2020-08-11 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,AnChile,Valdivia,-39.974915,-73.12666,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Ataque Incendiario, Maquinaria Forestal",Ataque incendiario destruye maquinaria forestal en predio de AnChile en Valdivia 1 excavadora,468229be-17b6-4555-83ba-ee856d3ca90f,KMZ_MZS_Historico,,Ataque Incendiario
2020-09-29 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,Carabineros,Contulmo,-37.944626,-73.231955,Data Estática,Ataque Incendiario,"Contratistas / Forestal, Carabineros / FFAA",8.5,CRÍTICO,"Ataque Armado, Vehículos Quemados","Ataque armado a carabineros, incendian camionetas OS9 2 camionetas",46899962-5971-44d9-add2-833ad795bbfc,KMZ_MZS_Historico,,Ataque Incendiario
2021-10-31 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,carabinero,Cañete,-37.959121,-73.433078,Data Estática,Ataque Armado,"Carabineros / FFAA, Infraestructura Crítica",7.5,ALTO,"Ataque Armado, Carabinero",Ataque armado a carabinero que viajaba en ruta P 72,46b92ed9-ad11-476b-9d78-c4dd3f26cae4,KMZ_MZS_Historico,,Ataque Armado
2021-12-24 00:00:00+00:00,Atentado,Archivo Local KMZ,,-,Cañete,-37.935299,-73.285817,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio",Queman camioneta en Huentelolen 1 camioneta,46c8d445-dd17-464e-97da-0dff011ed122,KMZ_MZS_Historico,,Ataque Incendiario
2026-05-11 00:00:00+00:00,Comunicación de @ppm_cam_a_su_mapu vía Instagram,https://www.instagram.com/p/DYMvjDCOnkN/,https://scontent-scl3-1.cdninstagram.com/v/t51.82787-15/694124609_18019637492836745_5816112674082962217_n.webp?_nc_cat=104&ig_cache_key=Mzg5NDY5Njg5NDM5NDk1NjA0NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=c6gdY_MIp8YQ7kNvwFLErcw&_nc_oc=AdqITOcyLw-P10qveng92PiLUAmQQj46hSXHWE3k-wtbWqr6v_uBRJBmrfu2cyP__PY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-scl3-1.cdninstagram.com&_nc_gid=6ElROkY6Arm3QzlByy9xDg&_nc_ss=7a22e&oh=00_Af7vKdCt6yOWAPqUziRGo9Tg1WZpWKPiGyloV3jq8eg1sQ&oe=6A0BFC02,Ppm_Cam_A_Su_Mapu,Macrozona Sur,-33.0466662,-71.5635671,Redes Sociales,Declaración / Comunicado,Ninguno,2.0,BAJO,"Declaración, Declaración / Comunicado","Declaración en redes sociales sin contexto específico,  sin evidencias de injerencia externa o amenaza directa a actores clave.  Se requiere monitoreo para identificar patrones o escalamiento.",46eabe22-d751-4ce2-8e42-8be4eaeaa01b,,C:\Users\PROGRAMA\Evidencias_IG\ppm_cam_a_su_mapu_1778794376.jpg,
2020-03-11 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,-1 0 0,Collipulli,-37.909891,-72.441485,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendió Vehicular, Vehículos Quemados",Ataque incendiario a vehiculo particular,46ebfd4e-274c-4ef2-89e9-7c988641b4be,KMZ_MZS_Historico,,Ataque Incendiario
2021-01-05 00:00:00+00:00,Quema camión,Archivo Local KMZ,,-,Cañete,-38.220258,-73.45486,Data Estática,Ataque Incendiario,Infraestructura Crítica,7.0,ALTO,"Quema Vehículos, Ruta P 72",Quema camión ruta P 72 1 camión,47060cc2-526d-47a8-9f51-ddcdf8ed1dd7,KMZ_MZS_Historico,,Sabotaje / Otros
2020-12-18 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Victoria,-38.334656,-72.37697,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Robo Vehicular, Vehículos Quemados",Roban y queman vehículo,4715768e-d149-4980-a927-b5f6826c7242,KMZ_MZS_Historico,,Ataque Incendiario
2021-02-03 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Tirúa,-37.892292,-73.349101,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Quema De Estructuras, Incendio Controlado",Quema de cabañas 2 cabañas,4724ce0e-f1a6-4dc7-92b1-a5c70b7f251d,KMZ_MZS_Historico,,Ataque Incendiario
2023-09-21 00:00:00+00:00,Quema camión,Archivo Local KMZ,,encapuchados,San Juan de la Costa,-40.720809,-73.49853,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Vehículos Quemados, Incendio Propiamente Dicho",Encapuchados quemaron camiones y una grúa en predio de localidad de Popoén en provincia de Osorno 4 camiones,4736ff97-1017-4459-aa68-dea6b22c4d5e,KMZ_MZS_Historico,,Sabotaje / Otros
2022-05-26 00:00:00+00:00,Quema camión,Archivo Local KMZ,,Lautaro,Lautaro,-38.5936,-72.409349,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Vehículos Quemados, Incendio",Queman camión en sector Miraflores 1 camión,47420780-6e89-4f8f-9c52-9d9c8dce6353,KMZ_MZS_Historico,,Ataque Incendiario
2023-04-13 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,sujetos armados,Cañete,-37.995439,-73.372281,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Provocativo, Letreros Contra Nuevas Leyes",Sujetos armados queman dos casas en ataque incendiario en Cañete: dejan escritos contra nuevas leyes 2 casas,47574bee-a886-45a2-879b-deed82bbb314,KMZ_MZS_Historico,,Ataque Incendiario
2020-10-18 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Ercilla,-38.008813,-72.478802,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendio Propietary, Cabaña Quemada",Queman cabaña,476d800d-a0e2-4152-b4cc-cb9b7897cb05,KMZ_MZS_Historico,,Ataque Incendiario
2023-08-25 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Cañete,-37.894439,-73.328119,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Intencionado, Viviendas Destruidas",Nuevo ataque incendiario en Cañete deja tres viviendas destruidas,47775912-b9ac-4ae8-ab44-3343d0da397c,KMZ_MZS_Historico,,Ataque Incendiario
2021-05-11 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,no especificado,Tirúa,-38.248842,-73.484064,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Reten",Ataque armado a reten Quidico,478d0025-adce-4d65-af28-71a4ada39512,KMZ_MZS_Historico,,Ataque Armado
2023-07-24 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,encapuchados,Tirúa,-38.33293,-73.37582,Data Estática,Ataque Armado,Contratistas / Forestal,8.5,CRÍTICO,"Disparos Contra Vehículo, Ataque Armado",Encapuchados disparan 15 tiros a camioneta de empresa de seguridad forestal en Tirúa: ocupantes ilesos,479808d1-7934-49fe-8453-d592378c7301,KMZ_MZS_Historico,,Ataque Armado
2021-07-13 00:00:00+00:00,Quema maquinaria,Archivo Local KMZ,,-1 0 -1,Nueva imperial,-38.808472,-72.884504,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Deliberado, Máquinas Quemadas",2 Máquinas quemadas tras ataque incendiario,479a8bcc-e219-4b61-abda-a818b5ae85c2,KMZ_MZS_Historico,,Ataque Incendiario
2020-11-14 00:00:00+00:00,Quema camión,Archivo Local KMZ,,Juan Huapitrio,Collipulli,-37.88935,-72.320806,Data Estática,Ataque Incendiario,Contratistas / Forestal,8.5,CRÍTICO,"Incendio Maquinaria, Vehículos Quemados",Queman maquinaria de empresario Juan Huapitrio 1 camión,47a55221-2480-492e-938d-e95b5947575f,KMZ_MZS_Historico,,Ataque Incendiario
2023-06-07 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,,Contulmo,-37.910136,-73.288042,Data Estática,Ataque Incendiario,Ninguno,6.0,MEDIO,"Incendiar Inmuebles, Destrucción Cabañas",Al menos cuatro inmuebles destruidos deja ataque incendiario en ribera de lago Lanalhue 2 casas y 2 cabañas,47aa26cf-d931-4a3b-83cc-9c1a965320d4,KMZ_MZS_Historico,,Ataque Incendiario
2022-11-15 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,desconocido,Ercilla,-38.012945,-72.446168,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Ataque Armado, Fundo Centenario",Ataque armado a fundo centenario,47b053f9-6f51-4b44-b454-cc251198261e,KMZ_MZS_Historico,,Ataque Armado
2020-08-07 00:00:00+00:00,Ataque armado,Archivo Local KMZ,,no especificado,Tirúa,-38.231693,-73.468901,Data Estática,Ataque Armado,Ninguno,6.0,MEDIO,"Adultos Mayores, Ataque Armado",Ataque armado a adultos mayores,47c5c668-c029-4c11-9b29-30fe437c6ee7,KMZ_MZS_Historico,,Ataque Armado
2020-11-18 00:00:00+00:00,Ataque incendiario,Archivo Local KMZ,,comuneros,Lumaco,-38.14069,-72.968942,Data Estática,Ataque Incendiario,Civiles / Terceros,7.5,ALTO,"Incendio Provocativo, Galpón Quemado","Enfrentamiento entre comuneros deja galpón quemado,",47ddf328-d53d-4cae-90d0-416c8da9ba59,KMZ_MZS_Historico,,Ataque Incendiario
